"path","data_rows"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-1850\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-1900\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-1900\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-1900\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-1900\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-1950\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-1950\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-1950\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-1950\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-200\2025-09-15.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-200\2025-09-16.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-200\2025-09-17.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-200\2025-09-18.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-200\2025-09-19.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-200\2025-09-22.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-200\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-200\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-200\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-200\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-200\2025-10-08.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-200\2025-10-09.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-200\2025-10-10.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2000\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2000\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2000\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2000\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2050\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2050\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2050\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2050\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2100\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2100\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2100\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2100\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2150\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2150\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2150\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2150\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2200\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2200\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2200\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2200\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2250\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2250\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2250\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2250\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2300\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2300\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2300\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2300\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2350\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2350\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2350\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2350\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2400\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2400\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2400\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2400\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2450\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2450\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2450\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2450\2025-10-06.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2450\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-250\2025-09-12.csv","7"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-250\2025-09-15.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-250\2025-09-16.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-250\2025-09-17.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-250\2025-09-18.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-250\2025-09-19.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-250\2025-09-22.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-250\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-250\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-250\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-250\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-250\2025-10-08.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-250\2025-10-09.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-250\2025-10-10.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2500\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2500\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2500\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2500\2025-10-06.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2500\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2550\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2550\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2550\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2550\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2600\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2600\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2600\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2650\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2650\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2650\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2700\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2700\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2700\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2750\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2750\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2750\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2800\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2800\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2800\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2850\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2850\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2850\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2900\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2900\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2900\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2950\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-2950\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-300\2025-09-17.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-300\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-300\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-300\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-300\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3000\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3000\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3000\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3050\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3050\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3100\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3150\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3200\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3200\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3250\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3250\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3250\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3300\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3300\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3300\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3350\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3350\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3350\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3400\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3400\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3400\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3450\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-350\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-350\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-350\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-350\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3500\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3500\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3550\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3700\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3750\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3750\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3750\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3800\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3800\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3800\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3850\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3850\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3850\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3900\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3900\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3900\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-3950\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-400\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-400\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-400\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-400\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-4250\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-4300\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-4350\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-4400\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-450\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-450\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-450\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-450\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-50\2025-09-12.csv","7"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-50\2025-09-15.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-50\2025-09-16.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-50\2025-09-17.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-50\2025-09-18.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-50\2025-09-19.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-50\2025-09-22.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-50\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-50\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-50\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-50\2025-10-06.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-50\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-50\2025-10-08.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-50\2025-10-09.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-50\2025-10-10.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-500\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-500\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-500\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-500\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-550\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-550\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-550\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-550\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-600\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-600\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-600\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-600\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-650\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-650\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-650\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-650\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-700\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-700\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-700\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-700\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-750\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-750\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-750\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-750\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-800\2025-09-30.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-800\2025-10-01.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-800\2025-10-03.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-800\2025-10-07.csv","0"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\FINNIFTY\next_month\-850\2025-09-30.csv","0"
